Datetime,MC.PA,SAP.DE,RMS.PA,ASML.AS,OR.PA,SIE.DE,DTE.DE,ITX.MC,SAN.PA,AIR.PA,ALV.DE,SU.PA,EL.PA,TTE.PA,ABI.BR,PRX.AS,SAF.PA,AI.PA,SAN.MC,BNP.PA
2022-05-05 13:00:00+00:00,593.2999877929688,95.68000030517578,1102.5,548.0999755859375,331.29998779296875,117.9000015258789,17.746000289916992,21.079999923706055,100.80000305175781,110.16000366210938,201.89999389648438,131.66000366210938,158.62144470214844,50.119998931884766,54.470001220703125,20.120664596557617,98.80999755859375,136,2.7355000972747803,51.59000015258789
2022-05-05 14:00:00+00:00,581,95.52999877929688,1082,543.9000244140625,330.29998779296875,116.86000061035156,17.615999221801758,20.969999313354492,100.68000030517578,109.76000213623047,200.5500030517578,130.5800018310547,156.12615966796875,49.88999938964844,54.31999969482422,19.588457107543945,97.94000244140625,136.2313995361328,2.7035000324249268,51.119998931884766
2022-05-05 15:00:00+00:00,573.7000122070312,95.04000091552734,1074,536.7999877929688,328,116.22000122070312,17.57200050354004,20.940000534057617,100.5199966430664,108.72000122070312,199.52000427246094,129.17999267578125,154.8051300048828,49.474998474121094,54.31999969482422,19.400348663330078,96.87000274658203,135.3057861328125,2.688999891281128,50.66999816894531
2022-05-06 07:00:00+00:00,565.9000244140625,93.41999816894531,1050,527.9000244140625,324,115.72000122070312,17.520000457763672,20.479999542236328,96.68000030517578,110.58000183105469,197.74000549316406,128.1999969482422,150.9888153076172,50.279998779296875,53.50999832,19.13195037841797,97.36000061035156,134.64462280273438,2.688999891281128,51.13999938964844
2022-05-06 08:00:00+00:00,566.4000244140625,92.27999877929688,1049,527.7000122070312,321.54998779296875,115.77999877929688,17.426000595092773,20.40999984741211,96.11000061035156,110,197.8800048828125,127.77999877929688,152.26092529296875,50.279998779296875,53.060001373291016,19.292530059814453,96.94999694824219,134.03305053710938,2.694000005722046,51.290000915527344
2022-05-06 09:00:00+00:00,570.5,92.15000153,1053.5,530.5999755859375,319.79998779296875,116.5199966430664,17.408000946044922,20.399999618530273,96.29000091552734,109.22000122070312,198.25999450683594,128.25999450683594,152.8969727,50.29999923706055,53.24000168,19.35905647277832,97.22000122070312,133.9834747314453,2.700500011444092,51.49000168
2022-05-06 10:00:00+00:00,566,92.06999969482422,1047.5,526.7000122070312,319.8999938964844,116.44000244140625,17.34600067138672,20.479999542236328,96.43000030517578,109.0999984741211,197.32000732421875,128.4199981689453,152.55447387695312,50.439998626708984,52.849998474121094,19.28106117248535,96.45999908447266,133.8347168,2.685499906539917,51.38999938964844
2022-05-06 11:00:00+00:00,564.0999755859375,91.81999969482422,1039,526.7999877929688,318.25,115.91999816894531,17.33799934387207,20.399999618530273,96.5,108.87999725341797,197,127.83999633789062,152.55447387695312,50.619998931884766,52.49000168,19.255826950073242,96.18000030517578,133.4049530029297,2.686000108718872,51.279998779296875
2022-05-06 12:00:00+00:00,561.7000122070312,91.72000122070312,1034,523.5,317.25,115.5199966430664,17.37000084,20.360000610351562,96.30999755859375,108.94000244140625,197.02000427246094,127.37999725341797,153.1416016,50.77000045776367,52.34000015258789,19.200769424438477,95.94000244140625,133.0743865966797,2.677000045776367,51.099998474121094
2022-05-06 13:00:00+00:00,555.9000244140625,90.41999816894531,1022,516.5,314,114.44000244140625,17.305999755859375,20.139999389648438,96.41999816894531,107.0199966430664,195.82000732421875,125.9000015258789,151.7716522216797,50.61000061035156,51.13999938964844,19.127361297607422,94.97000122070312,132.19834899902344,2.6489999294281006,50.52000045776367
